Loan_ID,Bank,Customer_Name,Gender,Married,Dependents,Education,Employment_Status,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Term_Months,Credit_History,Property_Area,Age,Loan_Status,CIBIL_Score,Annual_Household_Income,Debt_to_Income_Ratio,Purpose_of_Loan,Existing_EMIs,Number_of_Previous_Loans,Default_History_Count,Employment_Length_Years,Business_Type,Asset_Value,Guarantor,Co-signer_Relationship,Monthly_Expense,Organization_Type,Region_Branch,Mobile_Verified,Email_Verified,Institutional_Relationships,Application_Text,Customer_Feedback,Agent_Notes,Loan_to_Annual_Income,Customer_Sentiment,Religion,State,City,PIN_Code,Aadhaar_Synthetic,Phone_Number,Email,Occupation
468.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,100864.0,0.0,7728174.625,300.0,1.0,2.0,21.0,0.0,654.0,1210368.0,0.231,3.0,23298.0,2.5,0.0,5.0,6.0,4007035.0,0.0,3.0,46322.0,1.0,1.0,1.0,1.0,3.0,161.0,3.0,0.0,8.056,2.0,2.0,5.0,1.0,517291.0,738000000000.0,9126942894.0,4.0,11.0
469.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,50038.0,19891.25,7728174.625,300.0,1.0,2.0,34.0,0.0,798.0,1508304.0,0.111,3.0,13943.0,1.0,0.0,0.0,6.0,4196682.0,0.0,2.0,57703.0,1.0,1.0,1.0,1.0,1.0,153.0,4.0,2.0,5.314,2.0,2.0,9.0,12.0,185094.0,36258631441.0,9706462554.0,0.0,0.0
470.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,77437.0,0.0,65613.0,36.0,0.0,2.0,25.0,0.0,571.0,929244.0,0.114,5.0,8829.0,2.0,0.0,3.0,6.0,2593986.0,0.0,2.0,38409.0,4.0,5.0,1.0,1.0,4.0,221.0,0.0,4.0,0.071,0.0,2.0,6.0,4.0,705653.0,356000000000.0,9644898803.0,18.0,15.0
471.0,0.0,4.0,1.0,1.0,2.0,0.0,3.0,11152.0,4450.0,1979239.0,360.0,0.0,1.0,25.0,1.0,507.0,187224.0,1.442,1.0,22496.0,1.0,0.0,0.0,6.0,1065907.0,0.0,2.0,13522.0,2.0,4.0,1.0,1.0,3.0,42.0,3.0,3.0,10.572,0.0,2.0,8.0,14.0,349590.0,888000000000.0,9404333353.0,4.0,3.0
472.0,0.0,17.0,1.0,1.0,1.0,0.0,1.0,120034.0,0.0,470846.0,36.0,1.0,1.0,26.0,0.0,685.0,1440408.0,0.165,2.0,19794.0,2.5,0.0,2.0,6.0,4164993.0,0.0,3.0,48376.0,1.0,5.0,1.0,1.0,1.0,75.0,2.0,3.0,0.327,1.0,2.0,9.0,24.0,742333.0,516000000000.0,9180933913.0,17.0,6.0
473.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,45933.0,0.0,367716.0,60.0,1.0,0.0,39.0,0.0,612.0,551196.0,0.821,5.0,37692.0,1.0,0.0,4.0,6.0,1744478.0,0.0,5.0,22141.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,4.0,0.667,0.0,2.0,0.0,20.0,112240.0,653000000000.0,9617868800.0,1.0,14.0
474.0,0.0,13.0,1.0,0.0,0.0,1.0,1.0,34788.0,0.0,3871288.0,180.0,1.0,1.0,21.0,1.0,638.0,417456.0,0.475,3.0,16510.0,1.0,0.0,0.0,6.0,542059.0,0.0,3.0,8017.0,2.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,9.274,1.0,2.0,0.0,20.0,756168.0,91561829803.0,9657744916.0,13.0,16.0
475.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,99088.0,19891.25,256117.0,24.0,1.0,0.0,41.0,0.0,770.0,1745442.0,0.115,5.0,19698.0,1.0,0.0,0.0,6.0,5702093.75,0.0,4.0,68930.5,0.0,4.0,1.0,1.0,2.0,221.0,2.0,4.0,0.124,2.0,2.0,3.0,13.0,774072.0,366000000000.0,9894184336.0,18.0,3.0
476.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,54139.0,0.0,6285569.0,360.0,0.0,0.0,41.0,1.0,552.0,649668.0,0.215,3.0,11650.0,2.0,0.0,7.5,6.0,2099790.0,0.0,2.0,23068.0,3.0,5.0,1.0,1.0,3.0,0.0,1.0,4.0,9.675,2.0,2.0,1.0,25.0,911179.0,92632239982.0,9137455611.0,0.0,5.0
477.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,3000.0,0.0,634498.0,12.0,0.0,0.0,34.0,1.0,589.0,36000.0,1.9409999999999998,4.0,42586.0,0.0,0.0,1.0,6.0,672301.0,0.0,4.0,3000.0,0.0,4.0,1.0,1.0,1.0,221.0,0.0,0.0,17.625,1.0,2.0,4.0,19.0,100682.0,429000000000.0,9660811260.0,32.0,0.0
478.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,50257.0,0.0,57427.0,48.0,0.0,2.0,40.0,0.0,636.0,603084.0,0.27,5.0,13587.0,0.0,0.0,0.0,6.0,1966229.0,0.0,2.0,19237.0,3.0,0.0,1.0,1.0,4.0,221.0,3.0,4.0,0.095,2.0,2.0,0.0,20.0,201771.0,836000000000.0,9531234550.0,11.0,11.0
479.0,0.0,30.0,0.0,1.0,0.0,0.0,3.0,1710.0,1003.0,386313.0,120.0,1.0,0.0,46.0,1.0,646.0,32556.0,1.9409999999999998,1.0,8856.0,0.0,0.0,0.0,6.0,260410.0,0.0,2.0,2713.0,3.0,4.0,1.0,1.0,0.0,0.0,4.0,1.0,11.866,1.0,2.0,5.0,9.0,855126.0,269000000000.0,9440134808.0,30.0,2.0
480.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,81288.0,0.0,64342.0,24.0,1.0,0.0,55.0,0.0,669.0,975456.0,0.075,5.0,6115.0,0.0,0.0,0.0,6.0,2934067.0,0.0,2.0,42309.0,1.0,4.0,1.0,1.0,0.0,219.0,0.0,3.0,0.066,1.0,2.0,0.0,5.0,809771.0,438000000000.0,9101570908.0,1.0,12.0
481.0,0.0,20.0,1.0,1.0,0.0,0.0,1.0,8706.0,6125.0,1982926.0,120.0,1.0,2.0,21.0,1.0,785.0,177972.0,1.9409999999999998,1.0,39936.0,1.0,0.0,0.0,6.0,445761.0,0.0,2.0,2781.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,11.142,1.0,2.0,3.0,13.0,505966.0,145000000000.0,9996996489.0,20.0,2.0
482.0,0.0,32.0,0.0,1.0,1.0,0.0,3.0,209.0,63.0,499926.0,24.0,1.0,2.0,29.0,1.0,622.0,3264.0,1.9409999999999998,6.0,32530.0,1.0,0.0,0.0,6.0,675291.0,0.0,4.0,272.0,0.0,0.0,1.0,1.0,3.0,220.0,3.0,1.0,19.84825,1.0,2.0,2.0,7.0,634795.0,429000000000.0,9408499323.0,32.0,15.0
483.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,16763.0,6071.0,2512038.0,360.0,1.0,0.0,43.0,1.0,626.0,274008.0,1.175,3.0,26831.0,1.0,0.0,3.0,6.0,718443.0,0.0,4.0,16086.0,0.0,5.0,1.0,1.0,3.0,217.0,0.0,0.0,9.168,0.0,2.0,6.0,3.0,753107.0,427000000000.0,9261760723.0,24.0,7.0
484.0,0.0,25.0,1.0,1.0,0.0,1.0,1.0,42106.0,0.0,4931102.0,360.0,1.0,1.0,47.0,0.0,761.0,505272.0,0.332,3.0,13998.0,0.0,0.0,4.0,6.0,1661341.0,0.0,5.0,12348.0,4.0,2.0,1.0,1.0,3.0,130.0,2.0,3.0,9.759,0.0,2.0,5.0,9.0,401433.0,389000000000.0,9405612996.0,25.0,1.0
485.0,0.0,24.0,0.0,1.0,0.0,0.0,2.0,3000.0,0.0,254919.0,180.0,1.0,1.0,31.0,1.0,657.0,36000.0,1.9409999999999998,1.0,24385.0,2.5,0.0,1.0,6.0,0.0,0.0,2.0,2000.0,0.0,5.0,1.0,1.0,2.0,215.0,4.0,2.0,7.081,2.0,2.0,4.0,19.0,66329.0,270000000000.0,9656130876.0,24.0,15.0
486.0,0.0,13.0,0.0,1.0,0.0,1.0,2.0,95267.0,0.0,1164541.0,180.0,1.0,0.0,50.0,0.0,677.0,1143204.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,3635693.0,0.0,2.0,38881.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.019,0.0,2.0,6.0,3.0,245736.0,860000000000.0,9948400273.0,13.0,16.0
487.0,0.0,14.0,0.0,1.0,0.0,1.0,2.0,30909.0,19891.25,250486.0,48.0,0.0,0.0,29.0,0.0,564.0,625908.0,0.138,4.0,7213.0,1.0,0.0,0.0,6.0,631529.0,0.0,2.0,26770.0,3.0,0.0,1.0,1.0,1.0,221.0,1.0,4.0,0.4,2.0,2.0,4.0,19.0,704552.0,870000000000.0,9139500168.0,14.0,0.0
488.0,0.0,17.0,1.0,1.0,1.0,0.0,1.0,69831.0,16690.0,105491.0,12.0,1.0,0.0,26.0,0.0,670.0,1038252.0,0.659,5.0,57054.0,2.0,0.0,0.0,6.0,3093920.0,0.0,1.0,37256.0,2.0,4.0,1.0,1.0,1.0,177.0,1.0,2.0,0.102,0.0,2.0,3.0,13.0,548871.0,415000000000.0,9976205344.0,17.0,16.0
489.0,0.0,17.0,1.0,1.0,1.0,1.0,2.0,48690.0,0.0,1579267.0,36.0,1.0,2.0,33.0,0.0,664.0,584280.0,0.376,0.0,18321.0,2.0,0.0,4.0,6.0,1261162.0,0.0,5.0,15575.0,0.0,5.0,1.0,1.0,3.0,8.0,1.0,1.0,2.703,2.0,2.0,1.0,25.0,352822.0,795000000000.0,9250817760.0,17.0,14.0
490.0,0.0,31.0,1.0,1.0,2.0,0.0,1.0,51270.0,19891.25,319300.0,48.0,1.0,0.0,18.0,0.0,656.0,1036056.0,0.522,2.0,45081.0,0.0,0.0,0.0,6.0,3068872.0,0.0,4.0,44379.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.308,0.0,2.0,3.0,13.0,442843.0,914000000000.0,9731255235.0,31.0,13.0
491.0,0.0,29.0,0.0,0.0,0.0,0.0,2.0,3000.0,0.0,127979.0,12.0,1.0,2.0,27.0,1.0,715.0,36000.0,1.9409999999999998,4.0,30262.0,2.5,0.0,2.0,6.0,531762.0,0.0,2.0,3000.0,2.0,3.0,1.0,1.0,2.0,218.0,2.0,0.0,3.555,1.0,2.0,2.0,18.0,596947.0,817000000000.0,9136385277.0,29.0,4.0
492.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,25376.0,8642.0,2500484.0,300.0,1.0,2.0,42.0,1.0,624.0,408216.0,0.47,3.0,15996.0,0.0,0.0,7.0,6.0,345977.0,0.0,4.0,15415.0,2.0,6.0,1.0,1.0,4.0,217.0,1.0,2.0,6.125,2.0,2.0,3.0,26.0,993868.0,613000000000.0,9295026480.0,18.0,15.0
493.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,66095.0,0.0,3284214.0,300.0,1.0,2.0,32.0,0.0,754.0,793140.0,0.474,3.0,31306.0,0.0,0.0,0.0,6.0,1747997.0,0.0,4.0,36097.0,3.0,6.0,1.0,1.0,1.0,221.0,3.0,2.0,4.141,2.0,2.0,7.0,28.0,336530.0,404000000000.0,9778221021.0,3.0,6.0
494.0,0.0,37.0,1.0,1.0,0.0,0.0,1.0,33616.0,19891.25,1468905.0,300.0,1.0,2.0,39.0,1.0,749.0,676884.0,0.82,3.0,46247.0,1.0,0.0,1.0,6.0,2014117.0,0.0,5.0,25464.0,4.0,1.0,1.0,1.0,1.0,221.0,0.0,0.0,2.17,2.0,2.0,3.0,13.0,394221.0,213000000000.0,9736383182.0,37.0,4.0
495.0,0.0,24.0,1.0,1.0,1.0,0.0,3.0,3348.0,3409.0,117903.0,36.0,0.0,2.0,47.0,1.0,506.0,81084.0,1.9409999999999998,5.0,55940.0,0.0,0.0,1.0,6.0,664656.0,0.0,4.0,4167.0,4.0,6.0,1.0,1.0,1.0,221.0,2.0,1.0,1.454,1.0,2.0,8.0,21.0,779941.0,53970798661.0,9770673682.0,24.0,16.0
496.0,0.0,14.0,1.0,1.0,0.0,1.0,1.0,81865.0,19891.25,1660126.0,240.0,1.0,0.0,25.0,0.0,655.0,1224072.0,0.245,3.0,25028.0,1.0,0.0,1.0,6.0,3717145.0,0.0,4.0,45237.0,4.0,1.0,1.0,1.0,3.0,92.0,4.0,0.0,1.356,2.0,2.0,8.0,14.0,830718.0,682000000000.0,9505871469.0,14.0,17.0
497.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0,96307.0,19891.25,5503587.0,300.0,0.0,0.0,31.0,0.0,533.0,1711860.0,0.05,3.0,7102.0,0.0,0.0,2.0,6.0,5702093.75,0.0,1.0,60512.0,2.0,1.0,1.0,1.0,4.0,221.0,2.0,1.0,3.215,0.0,2.0,2.0,7.0,130299.0,219000000000.0,9843699848.0,18.0,16.0
498.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,10149.0,3998.0,88110.0,48.0,1.0,1.0,36.0,0.0,722.0,169764.0,0.665,5.0,9404.0,0.0,0.0,4.0,6.0,783523.0,0.0,2.0,2603.0,2.0,1.0,1.0,1.0,4.0,202.0,0.0,1.0,0.519,1.0,2.0,6.0,3.0,136158.0,50938694842.0,9495988114.0,5.0,12.0
499.0,0.0,17.0,1.0,0.0,2.0,0.0,3.0,7908.0,0.0,409762.0,60.0,1.0,0.0,40.0,1.0,760.0,94896.0,1.9409999999999998,1.0,39924.0,0.0,0.0,0.0,6.0,400659.0,0.0,4.0,2000.0,4.0,5.0,1.0,1.0,0.0,215.0,4.0,2.0,4.318,1.0,2.0,1.0,27.0,575165.0,887000000000.0,9673820974.0,17.0,13.0
500.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,40422.0,0.0,1757895.0,240.0,0.0,2.0,32.0,1.0,541.0,485064.0,0.855,1.0,34557.0,2.0,0.0,1.0,6.0,1880612.0,0.0,1.0,19320.0,1.0,1.0,1.0,1.0,0.0,221.0,0.0,2.0,3.624,2.0,2.0,2.0,7.0,664526.0,178000000000.0,9872258937.0,2.0,0.0
501.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,48363.0,0.0,2662877.0,360.0,1.0,2.0,30.0,0.0,652.0,580356.0,0.399,1.0,19289.0,0.0,0.0,1.0,6.0,1688940.0,0.0,0.0,28202.0,0.0,0.0,1.0,1.0,1.0,215.0,2.0,1.0,4.588,2.0,2.0,5.0,1.0,373029.0,806000000000.0,9957900124.0,3.0,4.0
502.0,0.0,30.0,1.0,1.0,0.0,0.0,1.0,48907.0,0.0,2434670.0,240.0,1.0,1.0,40.0,0.0,609.0,586884.0,0.374,1.0,18278.0,2.0,0.0,4.0,6.0,2152384.0,0.0,4.0,25569.0,1.0,0.0,1.0,1.0,1.0,221.0,1.0,4.0,4.148,0.0,2.0,6.0,16.0,174865.0,554000000000.0,9594232894.0,30.0,13.0
503.0,0.0,13.0,1.0,1.0,0.0,0.0,3.0,12151.0,0.0,631576.0,48.0,1.0,0.0,21.0,0.0,835.0,145812.0,1.9409999999999998,2.0,35730.0,1.0,0.0,4.0,6.0,1030960.0,0.0,2.0,3126.0,0.0,6.0,1.0,1.0,2.0,77.0,3.0,3.0,4.331,1.0,2.0,0.0,20.0,10521.0,892000000000.0,9725629269.0,13.0,10.0
504.0,0.0,31.0,0.0,0.0,0.0,1.0,2.0,7986.0,0.0,298129.0,48.0,0.0,2.0,24.0,1.0,614.0,95832.0,0.48,5.0,3831.0,0.0,0.0,3.0,6.0,735894.0,0.0,2.0,2000.0,3.0,1.0,1.0,1.0,1.0,221.0,1.0,2.0,3.111,2.0,2.0,0.0,5.0,563475.0,895000000000.0,9784685095.0,31.0,6.0
505.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,59545.0,0.0,531994.0,12.0,0.0,1.0,40.0,0.0,565.0,714540.0,0.54,6.0,32184.0,1.0,0.0,7.5,6.0,1881509.0,0.0,5.0,31888.0,0.0,4.0,1.0,1.0,2.0,221.0,2.0,4.0,0.745,1.0,2.0,9.0,6.0,609983.0,303000000000.0,9720385934.0,17.0,0.0
506.0,0.0,24.0,0.0,0.0,2.0,0.0,1.0,99638.0,19891.25,510254.0,48.0,1.0,1.0,48.0,0.0,633.0,1745442.0,0.08,0.0,13433.0,0.0,0.0,2.0,6.0,5702093.75,0.0,1.0,68930.5,4.0,2.0,1.0,1.0,2.0,15.0,3.0,2.0,0.252,0.0,2.0,2.0,18.0,951442.0,364000000000.0,9325936781.0,24.0,10.0
507.0,0.0,24.0,0.0,0.0,1.0,0.0,1.0,84244.0,0.0,352679.0,24.0,1.0,1.0,20.0,0.0,753.0,1010928.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,2299478.0,0.0,2.0,31823.0,4.0,5.0,1.0,1.0,4.0,216.0,4.0,1.0,0.349,2.0,2.0,7.0,28.0,850333.0,501000000000.0,9769819878.0,24.0,0.0
508.0,0.0,31.0,1.0,1.0,2.0,0.0,1.0,47412.0,0.0,44516.0,24.0,1.0,1.0,32.0,0.0,648.0,568944.0,0.231,5.0,10936.0,2.5,0.0,7.5,6.0,1065775.0,0.0,1.0,15895.0,2.0,0.0,1.0,1.0,1.0,193.0,0.0,0.0,0.078,0.0,2.0,3.0,13.0,261848.0,270000000000.0,9225866059.0,31.0,3.0
509.0,0.0,31.0,0.0,1.0,0.0,1.0,1.0,75261.0,0.0,5747469.0,180.0,0.0,0.0,36.0,0.0,577.0,903132.0,0.325,3.0,24443.0,0.0,0.0,0.0,6.0,2368214.0,0.0,2.0,35665.0,4.0,1.0,1.0,1.0,4.0,217.0,3.0,2.0,6.364,1.0,2.0,7.0,28.0,877156.0,874000000000.0,9596559428.0,31.0,17.0
510.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,12793.0,0.0,5540788.0,240.0,0.0,1.0,46.0,1.0,586.0,153516.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,326209.0,0.0,2.0,7495.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,19.84825,2.0,2.0,9.0,24.0,44767.0,117000000000.0,9393132155.0,1.0,8.0
511.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,5000.0,0.0,7728174.625,240.0,1.0,1.0,31.0,0.0,676.0,60000.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,2000.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,19.84825,1.0,2.0,0.0,20.0,186740.0,557000000000.0,9488966997.0,4.0,17.0
512.0,0.0,24.0,1.0,1.0,0.0,0.0,2.0,59589.0,19891.25,7728174.625,240.0,1.0,2.0,34.0,0.0,686.0,1552356.0,0.0,3.0,0.0,1.0,0.0,1.0,6.0,4995058.0,0.0,4.0,57910.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,5.78,1.0,2.0,1.0,27.0,816903.0,368000000000.0,9543183281.0,24.0,17.0
513.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,55914.0,0.0,1084953.0,240.0,0.0,1.0,29.0,1.0,537.0,670968.0,0.72,1.0,40251.0,2.0,0.0,0.0,6.0,1836179.0,0.0,5.0,24101.0,3.0,6.0,1.0,1.0,2.0,1.0,4.0,2.0,1.617,1.0,2.0,0.0,20.0,594738.0,239000000000.0,9836472387.0,1.0,12.0
514.0,0.0,32.0,1.0,0.0,1.0,1.0,1.0,20226.0,0.0,563268.0,24.0,1.0,1.0,20.0,0.0,609.0,242712.0,0.0,4.0,0.0,0.0,0.0,3.0,6.0,1014319.0,0.0,4.0,5950.0,0.0,4.0,1.0,1.0,3.0,172.0,1.0,0.0,2.321,0.0,2.0,4.0,19.0,936599.0,277000000000.0,9458472629.0,32.0,0.0
515.0,0.0,17.0,1.0,0.0,3.0,1.0,1.0,22520.0,19891.25,235608.0,48.0,0.0,0.0,19.0,0.0,484.0,626664.0,0.0,6.0,0.0,1.0,0.0,1.0,6.0,3151511.0,0.0,5.0,23113.0,3.0,5.0,1.0,1.0,2.0,221.0,1.0,2.0,0.376,2.0,2.0,8.0,14.0,622251.0,919000000000.0,9717217337.0,17.0,9.0
516.0,0.0,31.0,1.0,1.0,2.0,0.0,2.0,59945.0,0.0,823945.0,240.0,1.0,1.0,40.0,1.0,642.0,719340.0,0.319,1.0,19098.0,0.0,0.0,4.0,6.0,1984843.0,0.0,5.0,21481.0,1.0,6.0,1.0,1.0,3.0,221.0,1.0,3.0,1.145,0.0,2.0,3.0,13.0,858336.0,921000000000.0,9216591438.0,31.0,4.0
517.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20956.0,19891.25,217852.0,36.0,1.0,1.0,40.0,0.0,758.0,528372.0,0.42,6.0,18476.0,2.0,0.0,7.5,6.0,1358618.0,0.0,2.0,26341.0,3.0,2.0,1.0,1.0,0.0,221.0,4.0,3.0,0.412,1.0,2.0,6.0,3.0,64948.0,255000000000.0,9177732643.0,0.0,16.0
518.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,115061.0,19891.25,7728174.625,180.0,1.0,0.0,56.0,0.0,617.0,1745442.0,0.0,3.0,0.0,2.0,0.0,7.0,6.0,5702093.75,0.0,3.0,68930.5,4.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,4.079,2.0,2.0,3.0,26.0,782955.0,450000000000.0,9292712053.0,3.0,2.0
519.0,0.0,31.0,1.0,0.0,0.0,0.0,1.0,59208.0,0.0,1506393.0,48.0,1.0,2.0,42.0,0.0,653.0,710496.0,0.4,0.0,23693.0,0.0,0.0,3.0,6.0,2438339.0,0.0,5.0,32869.0,4.0,4.0,1.0,1.0,3.0,214.0,0.0,1.0,2.12,0.0,2.0,5.0,1.0,684987.0,138000000000.0,9125608320.0,31.0,0.0
520.0,0.0,40.0,1.0,1.0,2.0,1.0,1.0,5000.0,0.0,261997.0,24.0,1.0,2.0,37.0,1.0,708.0,60000.0,0.968,2.0,4839.0,0.0,0.0,3.0,6.0,230711.0,0.0,5.0,2000.0,1.0,6.0,1.0,1.0,0.0,221.0,1.0,0.0,4.367,2.0,2.0,9.0,24.0,705704.0,798000000000.0,9523860030.0,40.0,5.0
521.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,5000.0,1537.0,442684.0,300.0,1.0,2.0,29.0,1.0,752.0,78444.0,1.9409999999999998,3.0,34621.0,1.0,0.0,4.0,6.0,1102058.0,0.0,2.0,2000.0,3.0,0.0,1.0,1.0,0.0,217.0,2.0,4.0,5.643,1.0,2.0,9.0,12.0,405016.0,620000000000.0,9102929501.0,4.0,7.0
522.0,0.0,33.0,0.0,0.0,0.0,1.0,1.0,19185.0,0.0,2416240.0,120.0,1.0,0.0,28.0,1.0,711.0,230220.0,1.663,1.0,31898.0,1.0,0.0,5.0,6.0,1545785.0,0.0,1.0,10488.0,3.0,0.0,1.0,1.0,4.0,221.0,2.0,1.0,10.495,0.0,2.0,0.0,5.0,406816.0,483000000000.0,9971912602.0,33.0,17.0
523.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,45095.0,0.0,350079.0,12.0,1.0,0.0,28.0,0.0,766.0,541140.0,0.614,5.0,27686.0,0.0,0.0,0.0,6.0,1618612.0,0.0,5.0,23820.0,4.0,0.0,1.0,1.0,2.0,185.0,2.0,2.0,0.647,0.0,2.0,2.0,2.0,182636.0,218000000000.0,9661220190.0,4.0,2.0
524.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,8925.0,0.0,1721353.0,300.0,0.0,2.0,33.0,1.0,529.0,107100.0,0.479,3.0,4276.0,0.0,0.0,1.0,6.0,497882.0,0.0,5.0,6173.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,16.072,2.0,2.0,6.0,16.0,357837.0,587000000000.0,9653802748.0,3.0,15.0
525.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,61095.0,0.0,2752679.0,300.0,0.0,2.0,28.0,1.0,669.0,733140.0,0.0,3.0,0.0,2.0,0.0,5.0,6.0,2323242.0,0.0,2.0,23654.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.755,2.0,2.0,6.0,4.0,685011.0,211000000000.0,9522946209.0,0.0,9.0
526.0,0.0,32.0,1.0,1.0,0.0,0.0,1.0,33599.0,0.0,2611631.0,360.0,1.0,1.0,21.0,0.0,735.0,403188.0,0.662,1.0,22250.0,0.0,0.0,4.0,6.0,1871027.0,0.0,2.0,12361.0,0.0,5.0,1.0,1.0,3.0,0.0,3.0,4.0,6.477,2.0,2.0,8.0,21.0,849207.0,610000000000.0,9371243658.0,32.0,1.0
527.0,0.0,39.0,0.0,0.0,2.0,0.0,1.0,49117.0,19891.25,149066.0,48.0,1.0,2.0,25.0,0.0,682.0,1360776.0,0.077,0.0,8703.0,0.0,0.0,2.0,6.0,3745036.0,0.0,4.0,63850.0,2.0,6.0,1.0,1.0,4.0,221.0,4.0,0.0,0.11,0.0,2.0,5.0,1.0,285028.0,642000000000.0,9615927387.0,39.0,5.0
528.0,0.0,24.0,0.0,1.0,2.0,0.0,1.0,41843.0,0.0,406590.0,60.0,1.0,2.0,26.0,0.0,689.0,502116.0,1.019,6.0,42630.0,0.0,0.0,7.0,6.0,2043987.0,0.0,2.0,19342.0,2.0,1.0,1.0,1.0,2.0,221.0,4.0,0.0,0.81,1.0,2.0,4.0,17.0,901752.0,991000000000.0,9248155420.0,24.0,10.0
529.0,0.0,18.0,0.0,0.0,0.0,1.0,2.0,23964.0,0.0,2712476.0,180.0,1.0,0.0,28.0,0.0,656.0,287568.0,0.299,1.0,7159.0,0.0,0.0,3.0,6.0,835761.0,0.0,5.0,7069.0,4.0,0.0,1.0,1.0,3.0,221.0,0.0,0.0,9.432,0.0,2.0,9.0,12.0,271465.0,301000000000.0,9491579554.0,18.0,11.0
530.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,63440.0,0.0,6880832.0,300.0,1.0,1.0,29.0,0.0,605.0,761280.0,0.472,3.0,29948.0,1.0,0.0,3.0,6.0,2286817.0,0.0,4.0,24431.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,3.0,9.039,0.0,2.0,6.0,3.0,245504.0,471000000000.0,9181030683.0,0.0,15.0
531.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,20617.0,0.0,165102.0,24.0,1.0,1.0,33.0,0.0,834.0,247404.0,0.492,5.0,10146.0,0.0,0.0,3.0,6.0,725769.0,0.0,4.0,6997.0,3.0,1.0,1.0,1.0,0.0,221.0,3.0,2.0,0.667,1.0,2.0,1.0,25.0,482541.0,417000000000.0,9712901507.0,4.0,8.0
532.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,32059.0,0.0,109233.0,24.0,0.0,2.0,42.0,0.0,571.0,384708.0,0.135,5.0,4324.0,0.0,0.0,3.0,6.0,834395.0,0.0,4.0,19424.0,2.0,6.0,1.0,1.0,2.0,0.0,2.0,2.0,0.284,2.0,2.0,0.0,23.0,140045.0,67130735104.0,9584743621.0,0.0,9.0
533.0,0.0,25.0,0.0,1.0,0.0,1.0,2.0,3112.0,2771.0,2962144.0,300.0,0.0,0.0,18.0,1.0,458.375,70596.0,1.858,3.0,10932.0,1.0,0.0,1.0,6.0,14025.0,0.0,2.0,5883.0,1.0,5.0,1.0,1.0,1.0,217.0,4.0,1.0,19.84825,1.0,2.0,4.0,17.0,152040.0,963000000000.0,9703180533.0,25.0,13.0
534.0,0.0,32.0,1.0,1.0,2.0,0.0,1.0,29171.0,0.0,2565963.0,180.0,0.0,2.0,26.0,1.0,526.0,350052.0,0.656,1.0,19148.0,0.0,0.0,0.0,6.0,1089098.0,0.0,1.0,20847.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,7.33,1.0,2.0,6.0,4.0,532133.0,467000000000.0,9700046661.0,32.0,7.0
